sep=;
;-40.000000;-39.000000;-38.000000;-37.000000;-36.000000;-35.000000;-34.000000;-33.000000;-32.000000;-31.000000;-30.000000;-29.000000;-28.000000;-27.000000;-26.000000;-25.000000;-24.000000;-23.000000;-22.000000;-21.000000;-20.000000;-19.000000;-18.000000;-17.000000;-16.000000;-15.000000;-14.000000;-13.000000;-12.000000;-11.000000;-10.000000;-9.000000;-8.000000;-7.000000;-6.000000;-5.000000;-4.000000;-3.000000;-2.000000;-1.000000;0.000000;1.000000;2.000000;3.000000;4.000000;5.000000;6.000000;7.000000;8.000000;9.000000;10.000000;11.000000;12.000000;13.000000;14.000000;15.000000;16.000000;17.000000;18.000000;19.000000;20.000000;21.000000;22.000000;23.000000;24.000000;25.000000;26.000000;27.000000;28.000000;29.000000;30.000000;31.000000;32.000000;33.000000;34.000000;35.000000;36.000000;37.000000;38.000000;39.000000;40.000000
-40.000000;19.993290747441950000;19.992589820474370000;19.991826282111408000;19.990996209882880000;19.990095704852266000;19.989120945192430000;19.988068248080697000;19.986934140207907000;19.985715437023696000;19.984409330622224000;19.983013485905616000;19.981526144345290000;19.979946234293894000;19.978273486386424000;19.976508552114180000;19.974653123170047000;19.972710048662730000;19.970683446800617000;19.968578807177350000;19.966403079380136000;19.964164743321810000;19.961873856504756000;19.959542073396920000;19.957182632273327000;19.954810305283548000;19.952441308171352000;19.950093167011136000;19.947784540536293000;19.945534998098715000;19.943364754977520000;19.941294368588597000;19.939344401054175000;19.937535055474520000;19.935885794990260000;19.934414955215990000;19.933139361748150000;19.932073965100198000;19.931231505514840000;19.930622219597762000;19.930253599598830000;19.930130214467074000;19.930253599598830000;19.930622219597762000;19.931231505514840000;19.932073965100198000;19.933139361748150000;19.934414955215990000;19.935885794990260000;19.937535055474520000;19.939344401054175000;19.941294368588597000;19.943364754977520000;19.945534998098715000;19.947784540536293000;19.950093167011136000;19.952441308171352000;19.954810305283548000;19.957182632273327000;19.959542073396920000;19.961873856504756000;19.964164743321810000;19.966403079380136000;19.968578807177350000;19.970683446800617000;19.972710048662730000;19.974653123170047000;19.976508552114180000;19.978273486386424000;19.979946234293894000;19.981526144345290000;19.983013485905616000;19.984409330622224000;19.985715437023696000;19.986934140207907000;19.988068248080697000;19.989120945192430000;19.990095704852266000;19.990996209882880000;19.991826282111408000;19.992589820474370000;19.993290747441950000;
-39.000000;19.992589820474370000;19.991805300420403000;19.990949335058020000;19.990017271706780000;19.989004457640530000;19.987906300348033000;19.986718337817436000;19.985436319312964000;19.984056296923450000;19.982574727917545000;19.980988587633995000;19.979295492264576000;19.977493830450385000;19.975582902111470000;19.973563062370957000;19.971435867828763000;19.969204221802972000;19.966872514511610000;19.964446753543378000;19.961934679398790000;19.959345860415280000;19.956691761068400000;19.953985777515772000;19.951243234371400000;19.948481337110860000;19.945719075251347000;19.942977072548950000;19.940277381915415000;19.937643224561885000;19.935098674983640000;19.932668295735997000;19.930376728415360000;19.928248249724025000;19.926306303815245000;19.924573024128033000;19.923068759472040000;19.921811620068440000;19.920817059478722000;19.920097507786625000;19.919662070017670000;19.919516301623247000;19.919662070017670000;19.920097507786625000;19.920817059478722000;19.921811620068440000;19.923068759472040000;19.924573024128033000;19.926306303815245000;19.928248249724025000;19.930376728415360000;19.932668295735997000;19.935098674983640000;19.937643224561885000;19.940277381915415000;19.942977072548950000;19.945719075251347000;19.948481337110860000;19.951243234371400000;19.953985777515772000;19.956691761068400000;19.959345860415280000;19.961934679398790000;19.964446753543378000;19.966872514511610000;19.969204221802972000;19.971435867828763000;19.973563062370957000;19.975582902111470000;19.977493830450385000;19.979295492264576000;19.980988587633995000;19.982574727917545000;19.984056296923450000;19.985436319312964000;19.986718337817436000;19.987906300348033000;19.989004457640530000;19.990017271706780000;19.990949335058020000;19.991805300420403000;19.992589820474370000;
-38.000000;19.991826282111408000;19.990949335058020000;19.989990971331185000;19.988945684270200000;19.987807934842568000;19.986572219003854000;19.985233147076865000;19.983785535847160000;19.982224513869380000;19.980545640207996000;19.978745036488938000;19.976819531709147000;19.974766818736168000;19.972585620829214000;19.970275865831475000;19.967838864931515000;19.965277492086752000;19.962596359370400000;19.959801982679140000;19.956902931466495000;19.953909955498787000;19.950836081127246000;19.947696669297216000;19.944509427540883000;19.941294368588597000;19.938073709042325000;19.934871702823260000;19.931714405853686000;19.928629370648643000;19.925645272130197000;19.922791468949860000;19.920097507786625000;19.917592581315820000;19.915304953623370000;19.913261369558730000;19.911486466662648000;19.910002209674172000;19.908827368051690000;19.907977056327038000;19.907462355411830000;19.907290030232772000;19.907462355411830000;19.907977056327038000;19.908827368051690000;19.910002209674172000;19.911486466662648000;19.913261369558730000;19.915304953623370000;19.917592581315820000;19.920097507786625000;19.922791468949860000;19.925645272130197000;19.928629370648643000;19.931714405853686000;19.934871702823260000;19.938073709042325000;19.941294368588597000;19.944509427540883000;19.947696669297216000;19.950836081127246000;19.953909955498787000;19.956902931466495000;19.959801982679140000;19.962596359370400000;19.965277492086752000;19.967838864931515000;19.970275865831475000;19.972585620829214000;19.974766818736168000;19.976819531709147000;19.978745036488938000;19.980545640207996000;19.982224513869380000;19.983785535847160000;19.985233147076865000;19.986572219003854000;19.987807934842568000;19.988945684270200000;19.989990971331185000;19.990949335058020000;19.991826282111408000;
-37.000000;19.990996209882880000;19.990017271706780000;19.988945684270200000;19.987774944777406000;19.986498474849714000;19.985109695292500000;19.983602115202330000;19.981969436406967000;19.980205674020016000;19.978305293597850000;19.976263364998726000;19.974075732552823000;19.971739200550860000;19.969251732344610000;19.966612660527640000;19.963822904738315000;19.960885192617663000;19.957804278390700000;19.954587152461393000;19.951243234371400000;19.947784540536293000;19.944225817416992000;19.940584630294733000;19.936881397685820000;19.933139361748150000;19.929384485877296000;19.925645272130197000;19.921952493187046000;19.918338836266916000;19.914838459703248000;19.911486466662648000;19.908318304597866000;19.905369103254777000;19.902672968147940000;19.900262250095180000;19.898166814364103000;19.896413334954907000;19.895024640291712000;19.894019135958290000;19.893410328028715000;19.893206467053673000;19.893410328028715000;19.894019135958290000;19.895024640291712000;19.896413334954907000;19.898166814364103000;19.900262250095180000;19.902672968147940000;19.905369103254777000;19.908318304597866000;19.911486466662648000;19.914838459703248000;19.918338836266916000;19.921952493187046000;19.925645272130197000;19.929384485877296000;19.933139361748150000;19.936881397685820000;19.940584630294733000;19.944225817416992000;19.947784540536293000;19.951243234371400000;19.954587152461393000;19.957804278390700000;19.960885192617663000;19.963822904738315000;19.966612660527640000;19.969251732344610000;19.971739200550860000;19.974075732552823000;19.976263364998726000;19.978305293597850000;19.980205674020016000;19.981969436406967000;19.983602115202330000;19.985109695292500000;19.986498474849714000;19.987774944777406000;19.988945684270200000;19.990017271706780000;19.990996209882880000;
-36.000000;19.990095704852266000;19.989004457640530000;19.987807934842568000;19.986498474849714000;19.985068283832465000;19.983509518063900000;19.981814383261767000;19.979975252320440000;19.977984802591536000;19.975836173560610000;19.973523145341797000;19.971040337858533000;19.968383429884657000;19.965549396279215000;19.962536760758294000;19.959345860415280000;19.955979116944373000;19.952441308171352000;19.948739832096074000;19.944884954265316000;19.940890028001853000;19.936771675913224000;19.932549920302430000;19.928248249724025000;19.923893609097572000;19.919516301623247000;19.915149792341520000;19.910830405606692000;19.906596912023360000;19.902490004484810000;19.898551667741597000;19.894824451227098000;19.891350660408374000;19.888171487380543000;19.885326106398864000;19.882850764140745000;19.880777897322393000;19.879135311529120000;19.877945454516517000;19.877224814694067000;19.876983471057176000;19.877224814694067000;19.877945454516517000;19.879135311529120000;19.880777897322393000;19.882850764140745000;19.885326106398864000;19.888171487380543000;19.891350660408374000;19.894824451227098000;19.898551667741597000;19.902490004484810000;19.906596912023360000;19.910830405606692000;19.915149792341520000;19.919516301623247000;19.923893609097572000;19.928248249724025000;19.932549920302430000;19.936771675913224000;19.940890028001853000;19.944884954265316000;19.948739832096074000;19.952441308171352000;19.955979116944373000;19.959345860415280000;19.962536760758294000;19.965549396279215000;19.968383429884657000;19.971040337858533000;19.973523145341797000;19.975836173560610000;19.977984802591536000;19.979975252320440000;19.981814383261767000;19.983509518063900000;19.985068283832465000;19.986498474849714000;19.987807934842568000;19.989004457640530000;19.990095704852266000;
-35.000000;19.989120945192430000;19.987906300348033000;19.986572219003854000;19.985109695292500000;19.983509518063900000;19.981762360688908000;19.979858890948055000;19.977789902854315000;19.975546472056163000;19.973120136148076000;19.970503100759390000;19.967688471678095000;19.964670512476697000;19.961444926127930000;19.958009157921880000;19.954362715624990000;19.950507501269822000;19.946448147263360000;19.942192347700576000;19.937751173941350000;19.933139361748150000;19.928375555709735000;19.923482495434616000;19.918487127247555000;19.913420625031993000;19.908318304597866000;19.903219417666580000;19.898166814364103000;19.893206467053673000;19.888386853397490000;19.883758202592485000;19.879371615552202000;19.875278077068160000;19.871527385243650000;19.868167030236048000;19.865241060018290000;19.862788974931740000;19.860844694775263000;19.859435641706433000;19.858581979144336000;19.858296041196180000;19.858581979144336000;19.859435641706433000;19.860844694775263000;19.862788974931740000;19.865241060018290000;19.868167030236048000;19.871527385243650000;19.875278077068160000;19.879371615552202000;19.883758202592485000;19.888386853397490000;19.893206467053673000;19.898166814364103000;19.903219417666580000;19.908318304597866000;19.913420625031993000;19.918487127247555000;19.923482495434616000;19.928375555709735000;19.933139361748150000;19.937751173941350000;19.942192347700576000;19.946448147263360000;19.950507501269822000;19.954362715624990000;19.958009157921880000;19.961444926127930000;19.964670512476697000;19.967688471678095000;19.970503100759390000;19.973120136148076000;19.975546472056163000;19.977789902854315000;19.979858890948055000;19.981762360688908000;19.983509518063900000;19.985109695292500000;19.986572219003854000;19.987906300348033000;19.989120945192430000;
-34.000000;19.988068248080697000;19.986718337817436000;19.985233147076865000;19.983602115202330000;19.981814383261767000;19.979858890948055000;19.977724497043102000;19.975400125890240000;19.972874942142642000;19.970138555743590000;19.967181258618872000;19.963994293895230000;19.960570157574280000;19.956902931466495000;19.952988644807615000;19.948825660335520000;19.944415078706875000;19.939761153008800000;19.934871702823260000;19.929758514911825000;19.924437715219180000;19.918930094692270000;19.913261369558730000;19.907462355411830000;19.901569033938230000;19.895622491632285000;19.889668711584783000;19.883758202592485000;19.877945454516517000;19.872288215032025000;19.866846590541480000;19.861681982805376000;19.856855882356314000;19.852428549437715000;19.848457622358236000;19.844996701018093000;19.842093959181450000;19.839790842154684000;19.838120906361713000;19.837108853601503000;19.836769805543714000;19.837108853601503000;19.838120906361713000;19.839790842154684000;19.842093959181450000;19.844996701018093000;19.848457622358236000;19.852428549437715000;19.856855882356314000;19.861681982805376000;19.866846590541480000;19.872288215032025000;19.877945454516517000;19.883758202592485000;19.889668711584783000;19.895622491632285000;19.901569033938230000;19.907462355411830000;19.913261369558730000;19.918930094692270000;19.924437715219180000;19.929758514911825000;19.934871702823260000;19.939761153008800000;19.944415078706875000;19.948825660335520000;19.952988644807615000;19.956902931466495000;19.960570157574280000;19.963994293895230000;19.967181258618872000;19.970138555743590000;19.972874942142642000;19.975400125890240000;19.977724497043102000;19.979858890948055000;19.981814383261767000;19.983602115202330000;19.985233147076865000;19.986718337817436000;19.988068248080697000;
-33.000000;19.986934140207907000;19.985436319312964000;19.983785535847160000;19.981969436406967000;19.979975252320440000;19.977789902854315000;19.975400125890240000;19.972792639249040000;19.969954335712963000;19.966872514511610000;19.963535151562397000;19.959931210052275000;19.956050991976994000;19.951886529981902000;19.947432017245696000;19.942684271198036000;19.937643224561885000;19.932312434583807000;19.926699598410817000;19.920817059478722000;19.914682286624185000;19.908318304597866000;19.901754051963973000;19.895024640291712000;19.888171487380543000;19.881242297336530000;19.874290861945920000;19.867376661249256000;19.860564246699010000;19.853922397855772000;19.847523053147285000;19.841440026483430000;19.835747533972356000;19.830518567883350000;19.825823167431196000;19.821726646871994000;19.818287849729643000;19.815557502729376000;19.813576743423180000;19.812375891101993000;19.811973521367005000;19.812375891101993000;19.813576743423180000;19.815557502729376000;19.818287849729643000;19.821726646871994000;19.825823167431196000;19.830518567883350000;19.835747533972356000;19.841440026483430000;19.847523053147285000;19.853922397855772000;19.860564246699010000;19.867376661249256000;19.874290861945920000;19.881242297336530000;19.888171487380543000;19.895024640291712000;19.901754051963973000;19.908318304597866000;19.914682286624185000;19.920817059478722000;19.926699598410817000;19.932312434583807000;19.937643224561885000;19.942684271198036000;19.947432017245696000;19.951886529981902000;19.956050991976994000;19.959931210052275000;19.963535151562397000;19.966872514511610000;19.969954335712963000;19.972792639249040000;19.975400125890240000;19.977789902854315000;19.979975252320440000;19.981969436406967000;19.983785535847160000;19.985436319312964000;19.986934140207907000;
-32.000000;19.985715437023696000;19.984056296923450000;19.982224513869380000;19.980205674020016000;19.977984802591536000;19.975546472056163000;19.972874942142642000;19.969954335712963000;19.966768854536520000;19.963303038756536000;19.959542073396920000;19.955472144541588000;19.951080846779867000;19.946357642100722000;19.941294368588597000;19.935885794990260000;19.930130214467074000;19.924030067629687000;19.917592581315820000;19.910830405606692000;19.903762227427930000;19.896413334954907000;19.888816103215920000;19.881010368101958000;19.873043653850054000;19.864971218407560000;19.856855882356314000;19.848767610691464000;19.840782823035074000;19.832983416992338000;19.825455501287134000;19.818287849729643000;19.811570103349023000;19.805390765227810000;19.799835049475778000;19.794982660949334000;19.790905594248250000;19.787666047780630000;19.785314550123243000;19.783888390805995000;19.783410435888490000;19.783888390805995000;19.785314550123243000;19.787666047780630000;19.790905594248250000;19.794982660949334000;19.799835049475778000;19.805390765227810000;19.811570103349023000;19.818287849729643000;19.825455501287134000;19.832983416992338000;19.840782823035074000;19.848767610691464000;19.856855882356314000;19.864971218407560000;19.873043653850054000;19.881010368101958000;19.888816103215920000;19.896413334954907000;19.903762227427930000;19.910830405606692000;19.917592581315820000;19.924030067629687000;19.930130214467074000;19.935885794990260000;19.941294368588597000;19.946357642100722000;19.951080846779867000;19.955472144541588000;19.959542073396920000;19.963303038756536000;19.966768854536520000;19.969954335712963000;19.972874942142642000;19.975546472056163000;19.977984802591536000;19.980205674020016000;19.982224513869380000;19.984056296923450000;19.985715437023696000;
